"MSN","StateCode","Year","Data","Description","Renewable"
"NGEIB","NM",1991,28633.00013,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1992,22921.95611,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1993,28237.92883,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1994,33022.11788,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1995,32625.98127,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1996,35088.16994,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1997,40282.95851,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1998,45339.00863,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",1999,42845.98477,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2000,46509.18665,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2001,48108.84385,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2002,37403.46059,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2003,37860.62078,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2004,31478.23239,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2005,41432.7368,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2006,55938.0522,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2007,62140.4843,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2008,69929.51283,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","NM",2009,72030.87207,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1960,421566.0011,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1961,434774.9568,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1962,509372.5621,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1963,574622.2077,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1964,625563.8239,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1965,663206.4508,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1966,732300.7394,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1967,808229.8531,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1968,883973.1916,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1969,1010430.088,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1970,1090288.591,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1971,1199508.344,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1972,1313047.74,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1973,1289980.366,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1974,1356194.524,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1975,1379009.334,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1976,1403347.836,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1977,1527527.515,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1978,1539878.249,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1979,1453582.22,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1980,1482937.505,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1981,1419582.183,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1982,1328744.508,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1983,1219223.78,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1984,1303346.138,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1985,1240703.711,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1986,1145564.799,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1987,1086547.504,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1988,1078359.326,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1989,1183529.243,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1990,1174038.837,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1991,1166832.833,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1992,1134447.71,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1993,1243646.431,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1994,1217139.274,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1995,1237655.048,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1996,1235133.992,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1997,1259989.876,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1998,1475569.029,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",1999,1476355.058,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2000,1610708.021,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2001,1551626.846,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2002,1579375.402,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2003,1483821.522,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2004,1426117.004,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2005,1507392.086,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2006,1501245.22,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2007,1507800.347,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2008,1472659.698,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGEIB","TX",2009,1415849.671,"Natural gas consumed by the electric power sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1960,14159.51105,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1961,39919.42629,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1962,49739.9648,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1963,54513.06044,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1964,48610.0896,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1965,59365.35822,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1966,62171.17132,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1967,49402.155,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1968,57801.644,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1969,62909.416,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1970,61169.958,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1971,64159.515,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1972,66498.62023,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1973,68969.63832,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1974,68924.33055,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1975,53389.52676,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1976,57191.35784,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1977,53036.55836,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1978,48768.33082,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1979,46405.70549,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1980,39530.24306,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1981,49856.90304,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1982,31354.7927,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1983,31094.0528,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1984,30500.65634,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1985,17264.78202,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1986,8804.76036,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1987,18412.94817,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1988,25012.46,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
"NGICB","AZ",1989,21639.7608,"Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).","FALSE"
